location,bath,bhk,total_sqft_float,price_sqft
12,5.0,3,2240.0,6919.642857142858
36,1.0,1,685.0,5839.41605839416
13,2.0,2,1100.0,4909.090909090909
9,2.0,3,1400.0,2969.9999999999995
38,7.0,7,1200.0,18750.0
20,3.0,3,1858.0,5290.635091496232
33,6.0,4,3436.0,13824.214202561116
32,2.0,2,1140.0,3381.578947368421
39,2.0,3,1200.0,8166.666666666667
8,3.0,3,1700.0,4411.764705882353
37,4.0,5,750.0,8266.666666666666
23,2.0,2,1090.0,5003.6697247706425
42,5.0,4,3600.0,6111.111111111111
37,1.0,1,923.0,6591.549295774648
8,2.0,3,1400.0,3428.571428571429
36,2.0,2,944.0,3707.6271186440677
40,5.0,5,3250.0,8923.076923076922
40,2.0,2,1216.0,5467.105263157895
37,3.0,3,1743.0,5349.971313826735
41,2.0,2,1274.0,3800.6279434850867
40,3.0,3,1350.0,4000.0
16,2.0,2,1141.0,3891.323400525854
36,2.0,2,915.0,4153.005464480874
4,2.0,2,1115.0,5840.358744394619
22,2.0,2,1200.0,4416.666666666667
6,2.0,2,1457.0,5833.905284831846
24,2.0,2,1115.0,4484.304932735426
19,2.0,3,1315.0,6494.296577946769
40,2.0,2,1173.0,5115.089514066496
36,5.0,3,2720.0,7720.588235294118
20,2.0,2,1230.0,6178.861788617886
36,2.0,2,858.0,3679.487179487179
38,3.0,3,1689.28,5398.74976321273
3,3.0,3,1425.0,3500.350877192983
38,2.0,3,1310.0,6488.5496183206105
35,2.0,2,1157.0,3457.2169403630082
24,2.0,2,1125.0,5440.0
36,2.0,2,1241.0,6607.57453666398
29,4.0,4,4000.0,5500.0
42,2.0,2,1168.0,5486.301369863014
7,2.0,2,877.0,4789.053591790194
10,2.0,2,1340.0,5597.014925373134
28,2.0,3,675.0,21925.925925925927
16,2.0,2,1130.0,3743.3628318584065
5,2.0,3,1410.0,3700.0
14,2.0,3,1290.0,7325.581395348838
17,2.0,3,1318.0,6470.40971168437
8,2.0,2,1128.0,6028.368794326241
23,2.0,2,1051.0,5398.667935299714
25,5.0,3,3500.0,7857.142857142857
41,2.0,2,1327.0,6405.42577241899
39,3.0,3,1200.0,5645.833333333333
36,2.0,2,984.0,4665.650406504064
20,3.0,3,1819.18,8795.171450873471
30,1.0,1,900.0,19444.444444444445
28,4.0,3,2475.0,12121.212121212122
22,2.0,2,1118.0,2683.3631484794273
5,3.0,3,1615.0,3591.331269349845
36,2.0,2,1400.0,4857.142857142857
13,3.0,3,3500.0,11285.714285714284
15,2.0,2,1132.0,7894.87632508834
13,5.0,7,2400.0,22916.666666666664
32,2.0,2,1090.0,3999.0825688073396
40,2.0,2,1269.0,5910.16548463357
23,2.0,2,1070.0,3500.0000000000005
29,2.0,2,1208.0,5794.701986754967
34,2.0,2,1185.0,3839.662447257384
8,1.0,1,700.0,5000.0
13,2.0,4,2700.0,3703.7037037037035
11,2.0,2,1300.0,6076.923076923077
2,3.0,3,1666.0,5702.280912364946
2,4.0,4,1410.0,11347.517730496455
41,5.0,4,4025.0,19875.776397515525
38,2.0,2,1137.0,5540.8970976253295
8,2.0,3,1360.0,5183.823529411765
40,5.0,5,3227.0,7747.133560582585
26,6.0,4,2400.0,25000.0
24,3.0,3,2170.0,6958.52534562212
9,3.0,3,1790.0,5586.592178770949
29,3.0,3,1730.0,8034.682080924856
24,3.0,3,1915.0,4177.545691906005
40,3.0,3,1545.0,5113.26860841424
25,2.0,2,963.0,4153.686396677052
41,2.0,3,1371.0,4741.064916119621
14,2.0,2,901.0,5493.895671476138
36,6.0,4,3785.0,7397.622192866579
39,3.0,3,1665.0,3183.1831831831832
34,3.0,3,1400.0,14285.714285714284
36,1.0,1,835.0,5622.754491017964
11,2.0,3,1444.0,5540.16620498615
31,5.0,3,2760.0,5688.405797101449
29,1.0,2,1325.0,6943.396226415094
27,6.0,6,4000.0,3750.0
29,3.0,3,1525.0,5901.639344262295
10,1.0,1,650.0,3538.461538461538
8,2.0,2,1150.0,3304.3478260869565
9,2.0,2,769.0,5201.560468140442
8,3.0,3,1571.0,6683.64099299809
14,3.0,3,1445.0,5990.311418685122
35,3.0,3,2238.0,6255.585344057194
8,2.0,2,1090.0,2888.990825688073
41,3.0,3,1712.0,4789.719626168224
11,2.0,2,1088.0,6250.0
8,2.0,2,1089.0,4132.231404958678
25,2.0,2,927.0,3991.3700107874865
23,2.0,2,1339.0,4331.59073935773
37,1.0,1,923.0,4950.162513542795
36,3.0,3,2900.0,9827.586206896553
13,4.0,3,2400.0,7500.0
37,2.0,2,1183.0,5049.873203719358
12,3.0,3,1758.0,7565.415244596133
30,3.0,3,1200.0,22083.333333333332
34,2.0,2,1170.0,4000.0
32,3.0,3,1530.0,3383.6601307189544
13,2.0,2,1420.0,7535.211267605633
0,6.0,6,1045.0,15311.004784688994
23,3.0,3,1591.0,7228.158390949088
15,2.0,2,1055.0,5462.559241706162
36,2.0,2,1280.0,5937.5
30,3.0,3,1560.0,4230.769230769231
36,2.0,2,1145.0,4323.144104803493
33,3.0,2,1718.0,16763.678696158324
13,2.0,2,1320.0,6969.69696969697
4,2.0,3,1344.0,3125.0
4,3.0,3,1893.0,5282.620179609086
7,2.0,3,1107.0,3884.3721770551037
40,2.0,2,1000.0,3500.0000000000005
21,2.0,2,1100.0,4181.818181818182
12,4.0,4,1884.0,6369.426751592357
8,2.0,2,1110.0,3603.6036036036035
36,3.0,3,1470.0,4217.687074829932
6,2.0,2,1195.0,4267.782426778243
5,3.0,3,1583.0,4699.936828806064
40,4.0,4,3262.0,7970.570202329859
8,3.0,3,1600.0,6500.0
36,2.0,2,1263.0,6175.771971496437
21,8.0,7,1200.0,9166.666666666666
23,2.0,2,1299.0,6543.4949961508855
3,2.0,2,1330.0,5864.661654135339
4,3.0,3,1600.0,5937.5
13,2.0,2,919.0,5331.882480957563
40,3.0,3,1386.0,4145.743145743146
12,2.0,2,1197.0,6599.832915622389
40,2.0,2,1132.0,7003.533568904593
13,3.0,3,1645.0,8206.686930091186
40,2.0,2,1200.0,3820.0000000000005
40,4.0,4,3000.0,11000.0
29,3.0,3,1937.0,7227.671657201859
27,2.0,2,1185.0,4978.9029535864975
13,3.0,3,2080.0,8413.461538461539
41,3.0,3,1566.0,6194.125159642401
33,3.0,3,2386.0,13998.32355406538
21,2.0,2,1290.0,3800.0
40,2.0,2,1140.0,3421.0526315789475
40,5.0,4,2830.0,5653.7102473498235
38,2.0,3,1315.0,5627.376425855513
39,2.0,2,1111.0,3769.57695769577
4,2.0,2,1275.0,5098.0392156862745
6,2.0,2,1050.0,6857.142857142858
17,3.0,3,1513.0,6807.66688697951
4,2.0,2,892.0,4372.197309417041
40,2.0,2,1205.0,3319.5020746887967
25,2.0,2,726.0,4820.936639118458
13,4.0,4,3895.0,10397.946084724004
5,2.0,2,1170.0,3931.6239316239316
23,2.0,2,950.0,4736.842105263158
16,4.0,4,4818.0,8094.645080946451
8,2.0,2,1130.0,2887.610619469027
36,3.0,3,1691.0,5795.38734476641
18,2.0,2,1225.0,4489.7959183673465
19,3.0,3,1690.0,6627.218934911243
5,5.0,5,800.0,11875.0
9,2.0,2,900.0,3611.111111111111
15,3.0,3,780.0,7948.717948717948
36,6.0,4,3416.5,4185.570027806235
37,4.0,4,3216.0,7027.3631840796015
18,2.0,2,1255.0,5896.414342629482
8,2.0,3,1500.0,6666.666666666667
37,2.0,2,1296.0,5555.555555555556
32,2.0,2,1023.0,4105.571847507331
37,2.0,2,1020.0,4362.745098039215
20,3.0,3,1374.0,4949.0538573508
29,3.0,3,1550.0,5354.8387096774195
38,2.0,3,1215.0,4349.794238683128
13,5.0,4,2483.0,9262.988320579943
23,3.0,3,1452.0,4199.724517906336
9,2.0,3,1329.0,3085.0263355906695
36,3.0,3,1350.0,2960.7407407407404
38,3.0,3,1312.5,3900.1904761904757
13,3.0,3,2600.0,7500.0
7,2.0,2,1200.0,5000.0
16,3.0,3,1500.0,4666.666666666667
4,3.0,3,1880.0,5053.191489361702
8,2.0,3,1440.0,3819.444444444445
2,3.0,3,1575.0,5714.285714285714
41,3.0,3,1180.0,4661.016949152542
39,2.0,2,1097.0,3082.953509571559
32,2.0,2,1070.0,4672.897196261682
15,8.0,8,1120.0,13392.857142857143
24,3.0,3,1450.0,5338.620689655172
29,2.0,2,1350.0,6370.37037037037
41,3.0,3,1653.0,7259.528130671507
0,3.0,2,1212.0,3465.346534653466
33,6.0,4,3436.0,14551.804423748546
38,2.0,2,1325.0,4000.0
8,2.0,3,1156.0,3806.2283737024222
4,2.0,2,1260.0,5555.555555555556
24,3.0,3,1476.0,6436.314363143631
29,4.0,4,800.0,10750.0
18,2.0,2,1175.0,3829.7872340425533
40,2.0,2,1195.0,5857.740585774059
20,2.0,2,1050.0,4749.523809523809
8,2.0,3,1400.0,2888.5714285714284
10,2.0,3,1124.0,4893.238434163702
14,2.0,3,1482.0,6545.209176788124
40,4.0,3,3480.0,8160.919540229886
7,1.0,1,520.0,2700.0
8,2.0,2,1152.0,5642.361111111111
36,4.0,4,1.0,12000000.0
29,2.0,2,957.0,4911.180773249739
23,6.0,5,1080.0,6018.518518518518
34,2.0,2,1150.0,4434.782608695652
40,2.0,3,1738.0,4545.454545454546
4,3.0,3,1788.0,5033.557046979866
38,2.0,3,1300.0,4615.384615384615
13,3.0,3,1645.0,7112.462006079028
0,2.0,2,1175.0,7021.276595744681
27,3.0,3,1436.0,4874.651810584958
33,2.0,2,1200.0,12500.0
8,2.0,2,1070.0,5607.476635514018
37,2.0,3,1430.0,3608.3916083916083
33,1.0,2,1160.0,14051.724137931034
13,2.0,2,1251.0,7092.725819344525
8,2.0,2,1128.0,5806.737588652482
32,2.0,3,1510.0,3907.2847682119204
15,2.0,3,1925.0,5922.077922077922
14,2.0,3,2651.0,8487.36325914749
21,3.0,3,1752.0,8276.255707762557
4,2.0,2,1157.0,3457.2169403630082
23,3.0,3,1300.0,5307.692307692308
20,2.0,2,1290.0,6201.550387596899
16,3.0,3,1725.0,4927.536231884058
23,2.0,2,700.0,5714.285714285714
15,2.0,2,1112.0,7913.669064748201
32,8.0,8,4800.0,4687.5
23,3.0,3,1450.0,3744.8275862068963
38,2.0,2,850.0,4117.64705882353
8,2.0,2,1200.0,4916.666666666666
1,2.0,2,1080.0,3518.5185185185187
24,2.0,2,1200.0,4191.666666666666
3,2.0,3,1400.0,5571.428571428572
40,4.0,4,1500.0,13333.333333333334
23,1.0,1,458.0,4300.218340611354
29,2.0,2,1230.0,4634.1463414634145
3,3.0,3,1700.0,7352.941176470588
3,2.0,2,1020.0,3999.0196078431372
41,2.0,3,1275.0,7450.980392156863
38,3.0,3,1627.86,5405.87028368533
40,4.0,4,3004.0,9487.350199733688
17,2.0,2,1133.0,4589.585172109444
14,2.0,2,1182.0,6979.6954314720815
29,2.0,2,1200.0,4833.333333333333
32,2.0,2,1128.0,4325.354609929078
37,4.0,3,1874.0,6937.0330843116335
31,2.0,2,1171.0,6404.782237403928
35,3.0,3,2020.0,4207.920792079208
1,2.0,2,1059.0,3257.790368271955
20,3.0,3,1760.0,6250.0
14,2.0,3,1192.0,5201.342281879195
13,3.0,3,1645.0,7355.623100303951
40,2.0,2,1250.0,5760.0
40,1.0,1,709.0,4849.788434414668
40,2.0,2,1340.0,5746.268656716417
17,2.0,2,1369.1,7596.231100723103
4,2.0,2,1150.0,5652.173913043478
5,4.0,4,2462.0,5036.555645816409
2,2.0,3,1430.0,5244.755244755244
9,2.0,3,993.0,5035.246727089628
23,3.0,3,1700.0,5176.470588235295
41,2.0,2,1270.0,6141.7322834645665
26,3.0,3,2300.0,12608.695652173912
29,3.0,3,1650.0,5239.39393939394
35,3.0,4,2885.0,6412.478336221837
3,9.0,9,1200.0,12083.333333333334
27,3.0,3,1462.0,4856.361149110807
29,1.0,1,607.0,5766.062602965403
39,5.0,4,4500.0,6666.666666666667
28,3.0,3,2600.0,9115.384615384615
19,4.0,4,3000.0,4666.666666666667
9,3.0,3,1418.0,3700.2820874471086
40,2.0,2,1320.0,6022.727272727273
19,4.0,4,3000.0,4666.666666666667
40,2.0,2,750.0,7026.666666666667
41,2.0,3,1400.0,5752.857142857144
33,4.0,4,5000.0,7500.0
40,3.0,3,1200.0,5163.333333333334
21,2.0,2,1100.0,3909.0909090909095
40,2.0,2,1180.0,3474.576271186441
40,4.0,4,3000.0,10200.0
0,4.0,3,3300.0,4848.484848484848
19,2.0,2,1300.0,8384.615384615385
17,3.0,3,1512.0,8134.920634920635
42,1.0,1,605.0,6899.999999999999
16,2.0,2,1153.0,5637.467476149176
18,2.0,2,1255.0,5498.00796812749
4,5.0,4,315.0,82539.68253968253
29,3.0,3,1583.0,6885.6601389766265
36,2.0,2,1308.0,6345.565749235474
38,2.0,3,1490.0,4000.0
4,4.0,4,10000.0,4500.0
36,3.0,3,1592.0,5716.08040201005
33,2.0,2,1222.0,9165.302782324059
32,2.0,2,1267.0,3382.0047355958964
7,1.0,2,1200.0,3000.0
37,3.0,3,1698.0,6007.0671378091865
8,2.0,2,1152.0,5707.465277777777
32,1.0,1,550.0,3818.1818181818185
2,2.0,3,1419.0,5144.46793516561
36,2.0,2,1016.0,4429.133858267716
4,2.0,2,1100.0,3545.4545454545455
34,2.0,4,850.0,7647.058823529413
40,2.0,2,1095.0,3196.3470319634703
40,2.0,2,1415.0,4734.982332155477
40,2.0,2,1105.0,3742.9864253393666
8,3.0,3,1225.0,3675.9183673469383
36,2.0,2,1150.0,6695.652173913043
40,2.0,2,1200.0,3750.0
14,2.0,2,1036.0,5739.382239382239
40,5.0,4,3445.0,7837.44557329463
33,3.0,5,1200.0,21666.666666666668
20,4.0,4,2283.0,5694.261936049058
16,2.0,3,1453.0,2999.3117687543013
30,2.0,3,1400.0,6071.428571428572
40,3.0,3,1700.0,8235.29411764706
23,3.0,3,1591.0,7542.426147077309
30,2.0,3,1515.0,5214.521452145214
29,3.0,5,2500.0,8000.0
7,2.0,2,975.0,2549.7435897435894
42,2.0,3,1382.0,5512.301013024602
41,2.0,3,1391.0,4636.951833213515
5,2.0,2,1160.0,3700.0
7,1.0,1,620.0,4354.8387096774195
40,4.0,4,4827.0,8286.720530350114
23,3.0,3,1482.0,4114.7098515519565
40,2.0,2,1405.0,6014.234875444839
12,2.0,2,1174.0,6643.952299829642
37,3.0,3,1411.0,6593.905031892275
42,2.0,2,1000.0,3200.0
34,2.0,2,1200.0,4000.0
42,1.0,1,669.0,5508.2212257100155
0,4.0,3,2200.0,4772.727272727273
26,3.0,3,1594.0,7841.907151819323
27,3.0,3,1790.0,5865.921787709497
40,2.0,3,1345.0,4237.918215613383
42,2.0,3,1385.0,5500.3610108303255
23,2.0,2,1207.0,6619.718309859156
39,2.0,2,1140.0,4868.421052631579
36,3.0,3,1965.0,6106.8702290076335
26,2.0,3,1760.0,6534.090909090909
11,2.0,2,1225.0,5714.285714285714
29,2.0,2,1075.0,4877.209302325582
41,2.0,2,1322.0,6505.295007564297
6,4.0,4,3600.0,7222.222222222222
37,3.0,3,1996.0,6763.527054108216
36,4.0,3,2275.0,7912.087912087912
36,3.0,3,1680.0,9523.809523809523
15,2.0,2,1400.0,5857.142857142857
6,2.0,2,1310.0,5496.18320610687
10,2.0,2,1175.0,4851.063829787234
2,4.0,4,750.0,8266.666666666666
40,4.0,4,3252.0,8610.086100861008
1,2.0,2,1080.0,3240.7407407407404
37,3.0,3,1801.0,6385.3414769572455
40,2.0,2,1150.0,7826.08695652174
12,3.0,3,1730.0,5780.346820809248
19,3.0,3,3860.0,10414.507772020726
42,4.0,3,3027.0,8589.362405021473
40,4.0,4,2400.0,6125.0
13,3.0,3,1760.0,6988.636363636364
3,2.0,2,1600.0,3998.7499999999995
11,2.0,2,1000.0,7800.0
0,2.0,2,1215.0,7407.407407407407
39,8.0,8,704.0,13068.181818181818
41,2.0,2,1100.0,6363.636363636363
34,3.0,3,3600.0,4166.666666666666
35,2.0,2,1500.0,2000.0
26,6.0,4,2503.0,12984.418697562924
30,2.0,2,1145.0,3493.4497816593885
15,3.0,3,1746.0,4865.406643757159
25,2.0,2,918.0,3000.0
37,3.0,3,1678.0,7449.344457687724
29,2.0,2,1360.0,7573.529411764705
36,2.0,2,985.0,4974.619289340101
0,2.0,2,1050.0,7142.857142857142
40,2.0,3,1440.0,4444.444444444444
31,4.0,4,2600.0,10000.0
36,2.0,2,1418.0,5500.705218617772
34,3.0,2,600.0,7500.0
5,2.0,3,1410.0,3550.354609929078
7,5.0,4,1200.0,7666.666666666666
40,1.0,1,624.0,5608.974358974359
8,2.0,2,1060.0,5471.698113207547
35,3.0,4,1917.0,3129.8904538341158
21,2.0,2,950.0,4210.526315789473
23,3.0,4,2775.0,5945.945945945946
36,2.0,2,1200.0,7750.0
4,3.0,3,1400.0,4857.142857142857
29,2.0,2,1220.0,4795.081967213115
41,2.0,2,1200.0,5833.333333333333
36,3.0,3,1586.0,4413.619167717528
11,3.0,3,1830.0,5519.12568306011
32,2.0,2,1120.0,3388.3928571428573
15,1.0,1,706.0,6832.861189801701
23,3.0,3,1900.0,5210.526315789474
12,4.0,4,1200.0,20250.0
23,2.0,2,1290.0,6201.550387596899
2,2.0,2,1200.0,4166.666666666666
16,2.0,2,1150.0,4618.260869565217
38,2.0,3,1360.0,4500.000000000001
36,2.0,2,1260.0,4206.349206349207
29,4.0,4,4000.0,16250.0
29,2.0,2,950.0,4808.421052631579
36,2.0,2,1115.0,5381.165919282512
26,3.0,3,1900.0,7894.736842105262
40,2.0,2,1109.0,3741.2082957619477
40,5.0,4,4356.0,19513.314967860424
25,1.0,1,416.0,4687.5
12,3.0,3,2138.0,5144.9953227315245
37,2.0,2,1265.0,6482.213438735178
37,2.0,2,1100.0,4363.636363636364
39,2.0,2,1012.0,5830.0395256917
39,4.0,4,1600.0,7000.000000000001
41,2.0,2,1326.0,4298.6425339366515
40,3.0,3,1700.0,5588.235294117648
40,4.0,4,4960.0,8064.516129032258
5,6.0,4,2462.0,6092.607636068237
29,1.0,1,615.0,7154.471544715448
34,2.0,2,1110.0,5855.855855855856
11,1.0,1,575.0,15304.347826086956
8,2.0,2,1025.0,5278.048780487805
40,4.0,4,2928.0,6762.295081967213
32,2.0,2,1608.0,5286.0696517412935
34,2.0,3,1410.0,4000.0
12,2.0,2,1200.0,4333.333333333333
1,2.0,3,1275.0,3254.9019607843134
2,2.0,2,1092.0,5494.505494505494
21,2.0,2,1156.0,6228.373702422145
6,2.0,2,924.0,3799.7835497835495
37,4.0,3,1917.0,5894.627021387585
7,2.0,2,985.0,2550.253807106599
6,3.0,3,1785.0,6610.644257703081
13,3.0,3,1645.0,7294.83282674772
37,1.0,1,662.0,6344.410876132931
40,2.0,2,1215.0,5102.880658436214
36,2.0,3,1525.0,5704.918032786885
13,2.0,3,1255.0,7171.314741035857
24,3.0,3,2100.0,5238.0952380952385
29,3.0,3,1595.0,5642.633228840125
14,3.0,3,2182.0,3301.558203483043
40,5.0,3,2700.0,6481.481481481481
34,9.0,9,2000.0,7500.0
10,1.0,1,755.0,5617.218543046358
35,3.0,3,2400.0,7916.666666666666
10,2.0,2,919.0,3046.789989118607
4,3.0,3,1725.0,6376.811594202898
36,2.0,2,1346.0,5298.662704309064
9,2.0,2,1070.0,4205.607476635514
5,2.0,2,1225.0,2899.591836734694
29,2.0,2,1350.0,6592.592592592593
8,2.0,3,1105.0,3167.420814479638
37,4.0,4,2100.0,4523.809523809524
37,3.0,3,1948.0,6673.511293634498
32,2.0,2,1210.0,3719.00826446281
41,5.0,5,4000.0,5500.0
30,4.0,5,1200.0,20000.0
36,7.0,5,3905.0,7426.376440460948
0,3.0,3,1300.0,6856.153846153845
0,2.0,2,1130.0,6460.176991150443
37,3.0,3,1690.0,7396.449704142012
29,2.0,2,1020.0,5588.235294117648
29,3.0,3,1735.0,4149.85590778098
36,2.0,2,915.0,4043.7158469945352
29,3.0,2,1600.0,5500.0
38,2.0,2,1280.0,5859.375
13,3.0,3,1255.0,6189.641434262949
26,2.0,2,1320.0,11363.636363636364
15,2.0,2,1257.0,5489.260143198091
32,2.0,2,1240.0,4295.967741935485
4,6.0,6,1850.0,8108.108108108108
18,2.0,2,1255.0,5258.964143426295
8,1.0,2,660.0,2727.272727272727
41,4.0,4,2675.0,5233.644859813085
32,2.0,3,1395.0,5161.290322580645
14,2.0,2,1081.0,2800.1850138760406
11,3.0,3,1255.0,10358.565737051793
36,1.0,1,715.0,4055.944055944056
36,2.0,2,1230.0,7682.926829268293
22,2.0,2,1035.0,4396.135265700483
23,3.0,3,1100.0,4815.454545454546
40,2.0,2,1216.0,6907.894736842106
9,2.0,3,1310.0,2500.0
36,2.0,2,1043.0,3787.152444870566
26,2.0,2,1320.0,8333.333333333332
39,2.0,2,1140.0,3499.9999999999995
13,3.0,3,1586.0,5674.653215636822
33,2.0,2,1263.0,8471.892319873317
5,2.0,3,1565.0,3818.5303514376997
40,5.0,4,2882.0,7078.417765440666
14,3.0,3,2320.0,7327.586206896551
36,3.0,3,1750.0,5657.142857142857
14,3.0,3,1936.0,6095.0413223140495
8,1.0,2,660.0,2272.727272727273
7,1.0,2,700.0,2714.285714285714
13,4.0,4,4640.0,12931.034482758621
8,2.0,2,1000.0,4100.0
36,2.0,2,1145.0,5414.847161572053
4,4.0,3,9000.0,4333.333333333333
37,2.0,2,1200.0,3833.333333333333
41,2.0,3,1500.0,4200.0
34,4.0,4,2560.0,2929.6875
27,3.0,3,1583.0,4807.327858496526
23,2.0,2,700.0,4997.142857142857
4,2.0,2,950.0,4000.0
3,2.0,2,1041.0,3500.480307396734
32,2.0,2,1165.0,3862.660944206009
40,3.0,3,1840.0,7608.695652173914
21,2.0,2,1000.0,6000.0
36,3.0,3,1500.0,5866.666666666667
24,3.0,3,1787.0,6883.044208170118
32,2.0,3,1288.0,5434.782608695652
37,2.0,3,1430.0,3783.916083916084
18,5.0,3,3035.0,8929.159802306425
8,2.0,3,1500.0,5200.0
29,1.0,1,780.0,7051.282051282051
4,2.0,2,1220.0,6557.377049180328
23,2.0,2,1110.0,3873.873873873874
2,3.0,3,1690.0,5029.585798816568
4,2.0,2,1130.0,6902.654867256637
8,2.0,2,1213.0,4890.35449299258
25,2.0,2,900.0,5000.0
6,8.0,7,700.0,14285.714285714284
38,1.0,1,661.0,5446.293494704993
29,3.0,3,1710.0,5847.953216374269
29,3.0,3,1530.0,4803.921568627451
34,2.0,2,1200.0,6500.0
30,1.0,1,300.0,6666.666666666667
40,3.0,3,1778.0,6861.6422947131605
14,2.0,2,1480.0,4391.891891891893
29,2.0,2,1358.0,5964.653902798233
10,1.0,1,580.0,4655.172413793104
9,2.0,3,1310.0,2887.7862595419847
15,2.0,2,1132.0,5998.233215547704
8,3.0,3,1575.0,5714.285714285714
9,2.0,2,1140.0,2900.0
24,2.0,2,1090.0,5486.238532110092
37,3.0,3,1922.0,5515.088449531738
37,2.0,2,965.0,6943.005181347151
9,2.0,2,1089.0,3000.0000000000005
15,2.0,2,1108.0,7851.985559566788
36,2.0,2,1190.0,4201.680672268908
36,3.0,4,1750.0,12285.714285714286
24,3.0,3,1691.0,6150.206978119456
8,3.0,3,1449.0,6901.311249137336
40,2.0,2,1400.0,5714.285714285714
8,2.0,3,1310.0,2887.7862595419847
0,3.0,3,1450.0,6896.551724137931
11,3.0,3,1810.0,6961.325966850829
32,2.0,2,1120.0,3390.178571428571
23,2.0,2,1225.0,4897.959183673469
36,3.0,3,1846.0,7854.821235102925
37,2.0,2,1140.0,3157.8947368421054
32,2.0,2,1140.0,3390.3508771929824
6,2.0,2,1051.0,5708.848715509039
38,2.0,2,1134.0,4000.0
3,5.0,5,500.0,18400.0
23,3.0,3,1868.0,6049.250535331906
13,3.0,3,1636.0,7273.838630806847
0,3.0,3,1350.0,4296.296296296296
29,2.0,2,1290.0,4031.0077519379843
36,3.0,3,1846.0,8396.533044420368
40,4.0,4,3100.0,11290.322580645161
15,2.0,2,1430.0,7692.307692307692
14,3.0,3,1590.0,6069.182389937107
13,3.0,3,3520.0,12215.909090909092
28,7.0,5,7500.0,22666.666666666664
12,3.0,3,1749.0,6403.659233847914
34,2.0,3,1000.0,4100.0
11,2.0,3,1520.0,6315.789473684211
37,2.0,2,1098.0,6739.526411657559
27,2.0,2,1070.0,4252.336448598131
17,2.0,2,1016.0,3937.007874015748
6,3.0,3,1450.0,4689.6551724137935
41,1.0,1,654.0,5657.492354740061
26,4.0,4,5985.0,12949.039264828738
8,2.0,2,1125.0,5155.555555555556
12,2.0,2,1174.0,6388.415672913117
32,2.0,2,1095.0,3500.4566210045664
3,3.0,3,3580.0,11480.446927374302
38,2.0,3,1350.0,3499.2592592592596
22,2.0,2,1010.0,5445.544554455446
0,2.0,2,1200.0,16666.666666666664
11,2.0,3,1520.0,8223.684210526317
36,2.0,2,1067.0,5623.242736644798
1,8.0,9,1200.0,18750.0
23,2.0,2,1366.0,6076.134699853587
8,2.0,2,1090.0,3213.7614678899085
10,2.0,2,950.0,3473.684210526316
41,2.0,2,1250.0,3200.0
14,2.0,3,1445.0,7266.43598615917
26,6.0,4,2461.0,14343.762698090206
29,2.0,2,1205.0,6224.066390041494
33,1.0,1,660.0,11363.636363636364
31,7.0,5,4500.0,6533.333333333333
8,3.0,3,1575.0,6412.6984126984125
40,1.0,1,650.0,3846.153846153846
2,3.0,3,1700.0,4705.882352941177
39,2.0,2,1090.0,4403.6697247706425
2,4.0,3,1897.0,4902.477596204533
37,2.0,2,1437.0,4949.895615866388
14,2.0,2,1036.0,5738.416988416989
38,2.0,3,1320.0,4200.0
28,4.0,3,2215.0,13995.48532731377
8,1.0,2,660.0,2424.242424242424
29,3.0,3,1730.0,6358.381502890173
37,3.0,3,1795.0,7799.442896935933
0,2.0,2,1050.0,4761.9047619047615
10,2.0,2,940.0,5212.765957446808
40,3.0,4,2155.0,5800.46403712297
36,5.0,5,3200.0,4375.0
24,4.0,4,4260.0,6384.976525821597
13,2.0,3,1255.0,7569.721115537849
38,2.0,3,1390.0,4400.0
29,3.0,3,1583.0,7264.687302590019
4,2.0,3,1350.0,3777.777777777778
17,2.0,2,972.0,4115.22633744856
4,3.0,3,1486.0,5600.269179004037
36,5.0,4,2383.0,9022.240872849348
41,3.0,3,1465.0,5461.433447098976
38,2.0,2,1090.0,4128.440366972477
41,3.0,3,1721.0,4698.4311446833235
39,3.0,3,1450.0,4896.551724137931
31,3.0,3,2266.0,7458.075904677847
23,3.0,3,1800.0,5000.0
16,2.0,2,1123.0,4986.642920747997
2,3.0,3,1884.0,5201.698513800425
13,2.0,3,1328.0,4518.0722891566265
19,4.0,3,3300.0,4848.484848484848
40,2.0,2,1230.0,4796.747967479675
32,2.0,3,1420.0,4225.352112676056
24,4.0,3,2111.0,5684.509711037423
12,3.0,3,1750.0,7771.428571428571
38,2.0,2,1235.0,7287.44939271255
42,2.0,2,1200.0,5250.0
25,2.0,2,900.0,3333.3333333333335
37,2.0,2,1146.0,3315.881326352531
42,4.0,4,1200.0,9166.666666666666
3,1.0,1,2400.0,8333.333333333332
29,5.0,6,1200.0,9000.0
33,5.0,5,1538.0,19505.851755526655
5,2.0,3,1400.0,3575.7142857142853
38,2.0,2,1123.0,4274.2653606411395
25,2.0,2,787.0,3939.008894536213
8,1.0,1,550.0,2181.818181818182
13,2.0,3,1269.0,5752.561071710008
23,6.0,4,2689.0,9111.193752324285
14,3.0,3,1976.0,3300.1012145748987
27,3.0,3,1820.0,4230.769230769231
38,2.0,3,1329.0,4213.694507148231
30,3.0,4,1250.0,14000.000000000002
23,2.0,2,1339.0,5339.805825242718
38,2.0,2,938.0,3731.343283582089
41,2.0,2,1060.0,3773.584905660377
40,2.0,2,1125.0,3555.5555555555557
40,1.0,1,810.0,2592.5925925925926
6,2.0,2,1060.0,6132.075471698114
